DATE,cloud_cover,wind_speed,wind_gust,humidity,pressure,precipitation,sunshine,temp_mean,picnic_weather
20030710,1,1.8,5.0,0.68,1.0196,0.0,14.3,19.2,True
20030711,3,3.2,10.0,0.73,1.0183,0.0,8.5,19.0,True
20030712,2,2.2,8.0,0.72,1.0222,0.0,10.7,16.4,True
20030713,1,2.5,7.0,0.66,1.021,0.0,14.8,18.4,True
20030714,0,4.0,9.0,0.54,1.0162,0.0,15.1,21.6,True
20030715,0,4.3,12.0,0.45,1.0112,0.0,14.8,24.9,True
20030716,2,4.3,13.0,0.53,1.0071,0.0,10.4,25.6,True
20030717,7,4.0,12.0,0.87,1.0147,0.85,0.4,17.8,False
20030718,5,3.3,11.0,0.79,1.0208,0.03,5.1,19.6,False
20030719,0,2.4,7.0,0.59,1.0186,0.0,14.2,23.6,True
20030720,4,2.6,10.0,0.68,1.0135,0.02,6.6,21.5,False
20030721,2,2.1,7.0,0.68,1.0156,0.0,12.3,20.1,True
20030722,3,2.8,10.0,0.73,1.0186,0.0,9.9,18.8,True
20030723,5,2.2,8.0,0.72,1.0172,0.0,8.1,19.6,True
20030724,5,2.6,10.0,0.79,1.0136,0.01,3.2,18.1,False
20030725,6,3.1,10.0,0.76,1.0109,0.17,4.4,18.8,False
20030726,7,3.4,10.0,0.76,1.0088,0.0,4.1,19.5,True
20030727,6,3.6,13.0,0.82,1.0095,0.06,6.1,19.1,False
20030728,3,2.4,9.0,0.74,1.0208,0.03,10.2,17.5,False
20030729,5,2.5,8.0,0.64,1.0219,0.0,6.5,20.3,True
20030730,6,2.4,8.0,0.79,1.0157,0.1,3.6,19.3,False
20030731,1,1.7,7.0,0.73,1.0176,0.0,12.1,19.2,True
20030801,4,2.2,8.0,0.72,1.0194,0.0,8.9,20.7,True
20030802,4,1.8,8.0,0.79,1.021,0.0,6.2,20.6,True
20030803,1,2.1,7.0,0.75,1.0228,0.0,11.4,20.6,True
20030804,0,2.5,9.0,0.67,1.0247,0.0,13.2,22.2,True
20030805,0,2.7,7.0,0.63,1.0248,0.0,13.0,22.9,True
20030806,2,2.7,8.0,0.55,1.0222,0.0,9.6,25.5,True
20030807,1,2.1,6.0,0.62,1.0192,0.0,12.3,25.7,True
20030808,3,2.3,7.0,0.83,1.0188,0.0,10.3,22.5,True
20030809,4,2.3,6.0,0.86,1.0189,0.0,8.9,20.6,True
20030810,3,1.3,5.0,0.78,1.0178,0.0,9.0,22.2,True
20030811,3,1.7,5.0,0.73,1.0193,0.0,7.2,23.5,True
20030812,2,2.7,9.0,0.71,1.0187,0.0,10.3,25.4,True
20030813,4,2.5,9.0,0.78,1.0194,0.0,7.7,20.5,True
20030814,4,2.8,10.0,0.68,1.0173,0.0,10.5,18.1,True
20030815,1,2.6,8.0,0.72,1.0183,0.0,12.3,16.6,True
20030816,3,2.0,7.0,0.68,1.0193,0.0,8.4,16.8,True
20030817,6,3.0,9.0,0.71,1.0161,0.01,0.8,17.7,False
20030818,3,2.6,9.0,0.8,1.0134,0.05,4.2,19.5,False
20030819,5,2.9,9.0,0.71,1.0191,0.0,7.0,17.9,True
20030820,3,1.8,7.0,0.71,1.0203,0.0,8.7,16.8,True
20030821,1,3.0,10.0,0.72,1.0167,0.0,6.5,16.8,True
20030822,7,3.5,9.0,0.85,1.016,0.0,0.0,18.5,True
20030823,4,2.9,9.0,0.79,1.0194,0.0,7.2,19.0,True
20030824,8,2.0,6.0,0.78,1.0212,0.0,0.2,16.6,True
20030825,4,2.7,8.0,0.68,1.0182,0.0,8.9,18.7,True
20030826,5,2.3,7.0,0.78,1.0157,0.0,7.6,17.7,True
20030827,8,2.0,8.0,0.72,1.0134,0.0,0.8,16.3,True
20030828,8,1.4,7.0,0.8,1.0084,0.14,0.5,15.5,False
20030829,7,2.5,7.0,0.91,1.0038,0.55,0.3,13.9,False
20030830,3,2.9,11.0,0.77,1.0123,0.0,9.8,14.5,True
20030831,5,2.5,10.0,0.82,1.0179,0.17,4.9,13.1,False
20030901,6,2.5,11.0,0.81,1.0199,0.11,6.8,13.0,False
20030902,5,1.5,7.0,0.79,1.0264,0.02,3.5,13.0,False
20030903,2,1.3,6.0,0.79,1.0306,0.0,8.5,13.4,True
20030904,1,1.4,5.0,0.78,1.0292,0.0,6.3,14.4,True
20030905,2,2.6,9.0,0.67,1.0201,0.0,7.8,17.1,True
20030906,7,2.4,10.0,0.85,1.0155,0.17,0.3,16.9,False
20030907,6,1.6,4.0,0.89,1.015,0.0,0.5,14.5,True
20030908,4,1.6,8.0,0.84,1.0086,0.0,5.2,13.7,True
20030909,5,2.0,9.0,0.85,1.0119,0.3,4.4,13.3,False
20030910,6,2.1,7.0,0.97,1.0121,1.35,0.8,11.0,False
20030911,4,2.7,10.0,0.83,1.0185,0.0,5.6,14.1,True
20030912,4,1.7,8.0,0.93,1.0272,0.01,0.6,12.9,False
20030913,1,1.3,6.0,0.8,1.0327,0.0,10.6,12.2,True
20030914,0,1.5,6.0,0.77,1.0318,0.0,11.7,12.8,True
20030915,2,1.0,5.0,0.8,1.0266,0.0,7.7,14.6,True
20030916,1,1.3,5.0,0.8,1.0241,0.0,9.6,15.5,True
20030917,1,1.5,6.0,0.77,1.022,0.0,10.1,15.9,True
20030918,0,2.8,9.0,0.73,1.0171,0.0,10.1,18.3,True
20030919,1,2.1,8.0,0.86,1.0178,0.0,6.6,17.2,True
20030920,2,1.6,5.0,0.82,1.0192,0.0,8.6,17.7,True
20030921,1,2.0,8.0,0.75,1.0178,0.0,9.6,19.0,True
20030922,3,4.4,15.0,0.71,1.0061,1.45,9.5,18.8,False
20030923,5,2.3,15.0,0.9,1.0163,1.2,4.3,9.9,False
20030924,1,1.0,4.0,0.84,1.0314,0.0,6.4,8.7,False
20030925,0,2.4,9.0,0.75,1.0275,0.0,10.2,10.5,True
20030926,4,2.3,8.0,0.77,1.0183,0.04,6.4,12.6,False
20030927,4,1.4,4.0,0.8,1.0188,0.0,5.9,12.3,True
20030928,8,2.2,6.0,0.89,1.0103,0.46,0.9,11.6,False
20030929,4,2.3,12.0,0.86,1.013,0.05,6.0,11.3,False
20030930,1,2.6,6.0,0.82,1.0151,0.0,9.6,11.4,False
20031001,5,2.5,7.0,0.83,1.0099,0.38,4.7,12.3,False
20031002,8,1.5,4.0,0.9,1.0118,0.0,1.5,14.2,False
20031003,6,1.8,6.0,0.88,1.0067,0.08,2.3,14.6,False
20031004,6,2.3,13.0,0.9,1.006,0.36,3.8,10.1,False
20031005,3,2.5,10.0,0.86,1.0109,0.34,8.4,8.1,False
20031006,7,4.8,14.0,0.87,1.0044,1.29,1.8,9.2,False
20031007,7,4.6,17.0,0.87,1.0003,2.28,1.8,8.8,False
20031008,6,4.0,13.0,0.88,1.0092,1.71,0.0,11.2,False
20031009,6,3.0,9.0,0.88,1.0147,0.03,0.5,12.3,False
20031010,6,4.0,14.0,0.86,1.0156,0.1,5.2,13.1,False
20031011,7,1.9,8.0,0.84,1.0231,0.0,0.4,10.3,False
20031012,1,2.3,7.0,0.8,1.027,0.0,9.1,8.4,False
20031013,4,4.2,10.0,0.74,1.026,0.0,6.0,9.1,False
20031014,0,4.9,11.0,0.71,1.0299,0.0,8.8,8.3,False
20031015,0,4.2,9.0,0.73,1.0327,0.0,9.7,7.3,False
20031016,0,3.7,8.0,0.76,1.0323,0.0,9.7,7.2,False
20031017,0,4.1,9.0,0.73,1.0268,0.0,9.5,6.5,False
20031018,0,2.9,7.0,0.78,1.0186,0.0,9.4,5.3,False
20031019,1,2.6,8.0,0.81,1.0108,0.0,7.8,5.6,False
20031020,6,2.9,9.0,0.89,1.0051,0.0,4.6,6.4,False
20031021,8,2.1,5.0,0.88,1.0097,0.0,0.0,5.8,False
20031022,5,3.7,9.0,0.87,1.0136,0.05,4.8,5.4,False
20031023,0,4.0,12.0,0.76,1.018,0.0,9.2,1.8,False
20031024,5,1.8,7.0,0.93,1.0184,0.21,1.9,-0.2,False
20031025,6,2.9,10.0,0.94,1.0153,0.91,3.5,4.9,False
20031026,4,2.4,7.0,0.92,1.0135,0.06,3.6,5.1,False
20031027,0,1.0,3.0,0.85,1.0219,0.0,8.8,0.5,False
20031028,3,1.6,5.0,0.96,1.0151,0.0,4.0,0.1,False
20031029,3,3.1,9.0,0.83,0.9973,0.0,5.8,4.0,False
20031030,7,3.2,7.0,0.91,0.9886,0.04,0.5,7.3,False
20031031,7,3.5,10.0,0.92,0.9815,0.59,0.7,8.4,False
20031101,7,2.9,8.0,0.94,0.9917,0.07,0.4,9.3,False
20031102,6,5.7,15.0,0.9,0.9986,0.28,0.5,9.3,False
20031103,5,5.7,17.0,0.82,1.0054,0.18,1.3,11.2,False
20031104,4,2.9,7.0,0.88,1.0279,0.0,5.5,9.2,False
20031105,3,3.4,8.0,0.81,1.0298,0.0,6.6,10.0,False
20031106,0,2.1,6.0,0.84,1.0302,0.0,8.2,7.3,False
20031107,2,4.8,11.0,0.79,1.0325,0.0,8.2,6.1,False
20031108,3,4.8,13.0,0.79,1.024,0.0,7.0,6.6,False
20031109,3,2.8,6.0,0.81,1.022,0.0,5.6,7.3,False
20031110,6,2.1,6.0,0.81,1.024,0.0,2.5,8.8,False
20031111,5,3.2,7.0,0.94,1.023,0.0,0.0,3.4,False
20031112,5,2.9,7.0,0.87,1.0191,0.06,1.7,4.9,False
20031113,5,2.8,7.0,0.93,1.0244,0.02,5.5,9.4,False
20031114,6,4.6,10.0,0.88,1.0162,0.0,0.3,7.3,False
20031115,5,4.3,12.0,0.89,1.0124,0.02,1.2,8.3,False
20031116,7,1.5,6.0,0.98,1.0142,0.5,0.0,5.9,False
20031117,7,4.8,13.0,0.92,1.0193,0.12,0.5,8.2,False
20031118,8,4.4,11.0,0.96,1.0196,0.09,0.0,11.8,False
20031119,8,5.2,15.0,0.92,1.02,0.0,0.0,12.3,False
20031120,8,4.1,10.0,0.92,1.0147,0.03,0.0,10.1,False
20031121,7,3.2,7.0,0.91,1.0099,0.0,0.0,9.3,False
20031122,8,3.9,10.0,0.88,1.0041,0.15,0.9,11.7,False
20031123,7,2.5,8.0,0.9,1.0027,0.47,0.1,12.0,False
20031124,8,2.1,7.0,0.97,1.0052,1.51,0.0,7.8,False
20031125,4,2.3,7.0,0.95,1.0081,0.0,4.0,6.1,False
20031126,6,5.0,12.0,0.86,0.9979,0.15,0.0,8.6,False
20031127,7,1.0,4.0,0.99,1.0011,0.0,0.3,4.7,False
20031128,4,1.7,6.0,0.95,1.0121,0.0,6.8,2.8,False
20031129,7,4.5,10.0,0.88,1.0119,0.14,2.0,3.8,False
20031130,8,3.1,8.0,0.97,1.0048,0.16,0.0,6.4,False
20031201,8,3.8,9.0,0.88,1.0044,0.58,0.3,9.9,False
20031202,5,1.8,6.0,0.89,1.0146,0.0,0.5,6.4,False
20031203,7,2.5,8.0,0.97,1.0238,0.0,0.0,4.0,False
20031204,8,4.5,11.0,0.92,1.028,0.0,0.0,5.3,False
20031205,8,1.9,6.0,0.93,1.0297,0.0,0.0,4.4,False
20031206,4,3.6,12.0,0.76,1.0283,0.08,3.3,4.4,False
20031207,0,2.9,7.0,0.72,1.0329,0.0,7.0,-1.4,False
20031208,0,2.4,7.0,0.8,1.0261,0.0,6.8,-2.0,False
20031209,0,1.7,4.0,0.76,1.0199,0.0,6.8,-1.3,False
20031210,1,1.8,6.0,0.85,1.0142,0.0,6.8,-2.0,False
20031211,7,4.6,11.0,0.95,1.0115,0.42,0.0,2.9,False
20031212,6,2.7,10.0,0.97,1.0198,0.14,0.0,2.9,False
20031213,8,7.1,17.0,0.94,1.006,2.33,0.0,11.5,False
20031214,7,5.4,17.0,0.84,1.0082,0.77,2.9,7.2,False
20031215,5,3.8,16.0,0.83,1.0203,0.19,3.8,3.2,False
20031216,7,2.6,8.0,0.87,1.0281,0.0,1.1,5.1,False
20031217,3,3.0,7.0,0.84,1.0261,0.0,5.3,3.3,False
20031218,0,2.3,5.0,0.87,1.0208,0.0,6.3,1.4,False
20031219,6,2.3,6.0,0.94,1.0173,0.0,0.0,3.3,False
20031220,8,5.3,18.0,0.92,1.0073,0.81,0.0,7.5,False
20031221,6,6.3,19.0,0.8,0.9991,0.72,0.5,5.6,False
20031222,5,2.8,16.0,0.88,1.02,0.15,4.1,1.2,False
20031223,8,3.3,9.0,0.97,1.0228,0.61,0.0,1.4,False
20031224,8,4.0,9.0,0.98,1.0263,0.0,0.0,4.1,False
20031225,8,4.9,11.0,0.91,1.0204,0.0,0.0,8.3,False
20031226,8,5.5,15.0,0.87,1.0078,0.0,0.0,7.5,False
20031227,5,5.7,15.0,0.82,0.9973,0.11,4.7,6.9,False
20031228,7,4.3,13.0,0.91,0.9918,2.7,0.2,5.4,False
20031229,7,3.4,11.0,0.87,1.0079,0.0,0.8,4.0,False
20031230,8,1.7,5.0,0.93,1.017,0.0,0.7,2.7,False
20031231,8,2.8,7.0,0.95,1.0263,0.0,0.0,0.9,False
20040101,8,4.0,8.0,0.91,1.0134,0.09,0.0,-0.1,False
20040102,2,3.8,9.0,0.81,1.0204,0.0,6.3,-1.9,False
20040103,5,2.0,7.0,0.89,1.0238,0.07,1.9,-3.8,False
20040104,8,2.9,8.0,0.89,1.016,0.12,0.7,2.7,False
20040105,8,2.4,6.0,0.95,1.0185,0.19,0.0,4.5,False
20040106,6,4.3,12.0,0.96,1.0146,0.3,0.0,6.6,False
20040107,7,2.9,10.0,0.98,1.0162,0.0,0.0,6.2,False
20040108,7,5.7,13.0,0.91,1.0039,0.46,0.0,5.6,False
20040109,7,3.5,9.0,0.94,1.0012,0.13,0.5,6.1,False
20040110,6,3.3,8.0,0.94,1.0117,0.0,2.5,5.8,False
20040111,6,5.7,17.0,0.88,1.0005,1.09,1.0,9.1,False
20040112,6,4.3,11.0,0.91,0.9975,0.27,0.0,5.4,False
20040113,7,6.9,18.0,0.82,0.9865,0.74,0.2,7.5,False
20040114,7,4.2,14.0,0.84,0.9942,0.93,0.0,4.7,False
20040115,7,4.5,14.0,0.87,1.002,0.23,1.8,5.1,False
20040116,8,7.2,17.0,0.87,0.9877,1.48,0.0,6.1,False
20040117,8,5.5,14.0,0.86,0.9975,0.4,0.0,4.9,False
20040118,5,3.8,14.0,0.78,1.0221,0.0,6.8,2.1,False
20040119,8,5.0,12.0,0.96,1.0096,2.99,0.0,6.6,False
20040120,7,2.0,12.0,0.9,1.0126,0.06,1.8,3.5,False
20040121,6,1.9,6.0,0.76,1.0209,0.0,6.8,1.7,False
20040122,8,3.6,9.0,0.79,1.0184,0.01,0.0,1.9,False
20040123,5,2.9,7.0,0.84,1.0173,0.0,3.0,1.9,False
20040124,7,2.8,7.0,0.88,1.0126,0.44,0.6,3.2,False
20040125,4,1.8,7.0,0.92,1.0129,0.0,5.8,2.5,False
20040126,6,2.6,8.0,0.96,1.006,0.0,0.3,0.2,False
20040127,7,1.9,8.0,0.94,1.003,0.0,1.3,1.0,False
20040128,6,3.6,11.0,0.9,0.9968,0.57,3.1,1.1,False
20040129,7,3.8,13.0,0.88,1.0024,0.53,2.5,1.4,False
20040130,6,5.1,11.0,0.74,1.0086,0.0,1.2,2.5,False
20040131,8,8.5,27.0,0.84,0.9978,1.21,0.0,7.1,False
20040201,6,7.2,21.0,0.83,1.0099,1.02,4.1,10.4,False
20040202,7,5.8,18.0,0.88,1.0177,0.97,0.0,10.7,False
20040203,7,6.8,16.0,0.73,1.0227,0.0,1.9,13.5,False
20040204,8,7.2,16.0,0.68,1.0223,0.13,0.0,14.4,False
20040205,8,5.7,14.0,0.91,1.0215,0.68,0.0,12.0,False
20040206,8,5.8,18.0,0.88,1.0129,0.39,0.0,11.0,False
20040207,7,7.0,18.0,0.79,1.0092,0.8,2.3,7.3,False
20040208,6,6.8,19.0,0.8,1.0096,0.85,3.7,4.1,False
20040209,5,3.6,17.0,0.82,1.0303,0.19,2.9,3.3,False
20040210,7,4.8,13.0,0.87,1.0273,1.02,0.0,4.0,False
20040211,8,3.2,11.0,0.91,1.026,0.13,0.0,6.1,False
20040212,8,1.5,5.0,0.91,1.033,0.0,0.0,5.2,False
20040213,8,1.9,6.0,0.88,1.0327,0.0,0.0,7.9,False
20040214,8,1.9,5.0,0.88,1.0265,0.0,0.2,7.0,False
20040215,8,1.1,3.0,0.9,1.0261,0.0,0.0,6.0,False
20040216,8,1.2,4.0,0.97,1.03,0.0,1.2,2.5,False
20040217,8,2.1,6.0,0.92,1.0282,0.02,1.1,4.3,False
20040218,6,3.8,13.0,0.86,1.0248,0.25,2.8,5.1,False
20040219,2,5.1,13.0,0.74,1.0273,0.0,8.2,1.5,False
20040220,0,4.8,11.0,0.65,1.0239,0.0,9.0,0.5,False
20040221,4,3.0,8.0,0.73,1.0145,0.0,1.4,0.1,False
20040222,5,3.8,12.0,0.74,1.0115,0.0,3.9,2.3,False
20040223,2,2.9,11.0,0.77,1.0173,0.0,7.5,0.8,False
20040224,6,4.1,13.0,0.88,1.0128,0.56,2.8,2.2,False
20040225,5,2.7,12.0,0.91,1.0058,0.24,4.7,0.5,False
20040226,5,4.1,11.0,0.88,0.9984,0.69,5.7,0.9,False
20040227,5,2.7,10.0,0.87,0.9963,0.0,0.3,-1.3,False
20040228,1,1.2,6.0,0.83,1.0045,0.0,7.5,-2.2,False
20040229,1,2.8,9.0,0.81,1.0213,0.0,8.7,-0.3,False
20040301,4,2.2,7.0,0.78,1.0331,0.0,8.0,1.1,False
20040302,5,2.8,9.0,0.81,1.0321,0.0,3.9,3.4,False
20040303,3,2.3,6.0,0.86,1.0299,0.0,5.2,1.8,False
20040304,5,3.4,9.0,0.68,1.0232,0.0,4.0,5.1,False
20040305,8,3.4,7.0,0.71,1.0191,0.5,0.1,4.1,False
20040306,7,2.0,8.0,0.86,1.0181,0.11,0.8,2.1,False
20040307,5,2.5,8.0,0.84,1.0226,0.03,3.1,4.0,False
20040308,5,2.8,9.0,0.8,1.0318,0.0,6.6,2.7,False
20040309,5,4.5,11.0,0.72,1.0323,0.0,5.0,2.1,False
20040310,8,3.6,8.0,0.86,1.0269,0.0,0.0,1.3,False
20040311,6,2.8,7.0,0.79,1.0211,0.0,2.6,2.1,False
20040312,7,4.5,13.0,0.79,1.0115,0.0,1.5,3.5,False
20040313,6,4.6,13.0,0.82,1.0137,0.13,0.5,7.7,False
20040314,7,6.3,17.0,0.73,1.0207,0.0,2.6,9.5,False
20040315,8,6.3,15.0,0.75,1.0257,0.0,1.1,12.0,False
20040316,6,4.5,12.0,0.84,1.0286,0.0,1.4,12.6,False
20040317,0,2.5,10.0,0.79,1.0262,0.0,9.1,11.3,True
20040318,5,3.0,14.0,0.89,1.021,0.29,0.8,9.6,False
20040319,7,6.5,17.0,0.85,1.0121,1.47,0.1,9.3,False
20040320,7,8.8,27.0,0.85,1.0039,0.7,0.1,10.2,False
20040321,5,7.4,19.0,0.71,1.002,0.06,5.1,8.5,False
20040322,6,4.1,15.0,0.82,1.0075,0.81,4.9,6.0,False
20040323,5,1.7,8.0,0.86,1.0141,0.0,5.8,3.7,False
20040324,6,2.3,8.0,0.85,1.0194,0.02,2.3,3.7,False
20040325,4,2.1,6.0,0.76,1.0206,0.0,4.9,3.4,False
20040326,4,2.3,10.0,0.81,1.0211,0.08,7.3,2.7,False
20040327,4,1.2,5.0,0.8,1.0177,0.0,6.6,3.2,False
20040328,4,2.6,8.0,0.71,1.0189,0.0,6.9,6.4,False
20040329,5,1.8,6.0,0.75,1.0224,0.0,2.3,8.0,False
20040330,0,4.8,12.0,0.61,1.0179,0.0,11.3,10.5,False
20040331,3,3.6,8.0,0.55,1.0117,0.0,11.1,12.0,False
20040401,3,3.9,10.0,0.57,1.0102,0.0,8.6,14.0,True
20040402,6,3.3,9.0,0.69,1.0104,0.0,2.6,12.3,False
20040403,8,4.4,13.0,0.79,1.0154,0.06,1.7,11.7,False
20040404,7,6.2,16.0,0.72,1.0134,0.54,5.7,10.4,False
20040405,7,5.3,20.0,0.78,1.008,0.3,3.7,8.0,False
20040406,7,4.0,12.0,0.82,1.0023,0.56,3.7,6.4,False
20040407,7,3.7,13.0,0.85,1.0076,0.57,5.4,6.2,False
20040408,6,3.0,10.0,0.82,1.0141,0.16,4.2,6.1,False
20040409,5,2.0,7.0,0.84,1.0173,0.0,1.5,4.9,False
20040410,8,3.0,10.0,0.78,1.0166,0.04,0.0,5.8,False
20040411,6,1.8,6.0,0.77,1.0229,0.05,0.8,5.4,False
20040412,6,2.0,7.0,0.77,1.0258,0.0,8.5,7.6,False
20040413,5,2.3,8.0,0.82,1.0241,0.0,5.2,8.9,False
20040414,2,1.2,4.0,0.78,1.0218,0.0,8.8,7.9,False
20040415,1,2.6,9.0,0.65,1.0177,0.0,10.9,10.6,True
20040416,0,2.5,8.0,0.6,1.0131,0.0,12.4,12.9,True
20040417,3,3.1,9.0,0.64,1.0024,0.05,8.3,13.0,False
20040418,6,5.8,16.0,0.75,0.9897,0.12,2.5,9.7,False
20040419,6,3.8,13.0,0.75,0.9955,0.0,3.0,7.0,False
20040420,2,1.6,7.0,0.73,1.006,0.0,11.3,8.0,False
20040421,6,3.2,8.0,0.78,1.012,0.0,3.7,12.8,True
20040422,6,2.2,9.0,0.79,1.0165,0.21,4.7,12.5,False
20040423,1,2.6,9.0,0.71,1.0242,0.0,12.7,10.5,False
20040424,4,1.5,6.0,0.75,1.0273,0.0,5.9,10.4,False
20040425,1,1.6,6.0,0.69,1.0272,0.0,11.7,11.8,True
20040426,2,2.0,6.0,0.64,1.0209,0.0,9.7,13.3,True
20040427,5,3.4,8.0,0.59,1.0122,0.0,6.8,16.3,True
20040428,6,3.3,12.0,0.75,1.0075,0.65,3.8,14.6,False
20040429,8,3.5,10.0,0.76,1.0029,0.0,1.8,14.3,False
20040430,5,3.9,10.0,0.69,1.0004,0.0,9.0,17.3,True
20040501,6,2.8,10.0,0.82,1.0056,0.0,2.1,15.0,True
20040502,6,2.5,9.0,0.85,1.0081,0.0,0.6,12.6,False
20040503,5,3.2,12.0,0.71,1.0018,0.02,8.9,13.9,False
20040504,6,4.6,12.0,0.8,0.99,0.19,3.6,9.7,False
20040505,4,3.9,12.0,0.73,0.9867,0.0,7.4,10.2,False
20040506,3,2.0,7.0,0.74,0.9958,0.0,6.9,10.2,False
20040507,8,3.5,12.0,0.92,0.9962,1.19,0.0,9.7,False
20040508,7,3.0,9.0,0.82,0.9975,0.0,0.7,10.9,False
20040509,7,1.9,7.0,0.79,1.0053,0.03,5.0,12.1,False
20040510,6,1.8,7.0,0.83,1.0117,0.0,6.4,13.4,True
20040511,7,3.2,9.0,0.8,1.0179,0.0,5.8,11.0,False
20040512,7,3.5,9.0,0.69,1.0199,0.0,2.9,10.6,False
20040513,8,3.0,9.0,0.74,1.0209,0.0,2.5,11.2,False
20040514,5,1.7,7.0,0.73,1.0246,0.0,5.9,12.2,False
20040515,3,2.7,10.0,0.72,1.0278,0.0,12.2,15.3,True
20040516,3,2.4,8.0,0.75,1.0292,0.0,11.0,14.9,True
20040517,1,1.1,6.0,0.71,1.0255,0.0,11.8,15.1,True
20040518,1,2.0,8.0,0.73,1.0242,0.0,11.4,14.5,True
20040519,2,2.8,11.0,0.73,1.0229,0.0,13.0,14.8,True
20040520,6,2.5,9.0,0.71,1.0199,0.0,6.1,14.2,True
20040521,5,4.0,13.0,0.65,1.0208,0.0,7.3,11.2,False
20040522,6,3.3,11.0,0.7,1.0259,0.05,7.2,9.3,False
20040523,3,3.5,11.0,0.65,1.0267,0.04,12.2,10.2,False
20040524,3,2.7,10.0,0.71,1.025,0.0,11.5,11.6,True
20040525,6,2.1,7.0,0.76,1.022,0.01,4.3,11.3,False
20040526,5,2.3,7.0,0.69,1.0212,0.0,6.5,9.9,False
20040527,5,1.8,7.0,0.77,1.0246,0.0,3.4,9.3,False
20040528,1,1.5,8.0,0.7,1.0265,0.0,11.9,11.8,True
20040529,2,2.4,8.0,0.57,1.0238,0.0,13.4,15.8,True
20040530,8,1.8,7.0,0.77,1.0194,1.38,1.2,15.2,False
20040531,4,1.8,7.0,0.83,1.0182,0.21,6.5,14.0,False
20040601,2,2.0,7.0,0.73,1.0164,0.0,10.6,15.7,True
20040602,8,3.2,10.0,0.93,1.0213,0.74,0.0,13.4,False
20040603,7,2.5,7.0,0.81,1.0263,0.05,4.7,14.3,False
20040604,7,3.0,10.0,0.89,1.0193,0.61,0.3,14.1,False
20040605,8,2.7,10.0,0.81,1.0186,0.0,0.2,13.2,False
20040606,3,0.9,4.0,0.78,1.0205,0.0,6.6,14.0,True
20040607,2,2.0,7.0,0.74,1.0197,0.0,11.5,18.9,True
20040608,1,1.6,7.0,0.68,1.0189,0.0,10.9,22.2,True
20040609,3,2.8,8.0,0.74,1.0191,0.0,6.8,19.9,True
20040610,7,2.3,8.0,0.85,1.0188,0.12,2.0,18.1,False
20040611,5,3.8,11.0,0.72,1.0172,0.0,10.7,17.1,True
20040612,7,3.7,12.0,0.79,1.0199,0.46,6.9,14.6,False
20040613,5,2.9,8.0,0.73,1.0298,0.0,6.3,13.6,True
20040614,3,2.5,8.0,0.79,1.028,0.0,7.8,16.5,True
20040615,3,3.2,11.0,0.78,1.0203,0.0,8.7,16.7,True
20040616,6,2.7,8.0,0.68,1.0193,0.0,6.0,15.2,True
20040617,6,4.3,13.0,0.75,1.0089,0.01,1.9,15.9,False
20040618,7,2.7,8.0,0.78,1.0053,0.44,2.5,15.0,False
20040619,6,3.4,11.0,0.69,1.0061,0.06,9.2,12.3,False
20040620,5,3.3,10.0,0.72,1.0062,0.23,8.6,12.4,False
20040621,6,3.0,9.0,0.79,1.01,0.36,6.1,12.9,False
20040622,6,2.4,8.0,0.79,1.0124,0.02,5.0,14.5,False
20040623,8,6.7,25.0,0.87,0.9992,2.18,2.5,15.5,False
20040624,7,7.1,17.0,0.79,1.0045,1.36,2.9,13.8,False
20040625,6,3.5,12.0,0.82,1.0162,0.09,3.8,12.9,False
20040626,4,2.1,6.0,0.72,1.0204,0.0,6.3,15.5,True
20040627,6,3.5,10.0,0.79,1.0168,0.15,5.4,17.8,False
20040628,4,3.1,10.0,0.71,1.024,0.0,11.1,15.4,True
20040629,5,3.1,10.0,0.77,1.0234,0.0,5.5,16.0,True
20040630,7,3.0,9.0,0.69,1.015,0.04,2.0,18.3,False
20040701,6,4.0,12.0,0.72,1.0108,0.05,7.9,16.1,False
20040702,6,4.2,12.0,0.81,1.0101,1.39,4.1,14.6,False
20040703,7,5.4,14.0,0.8,1.0113,3.07,5.9,15.0,False
20040704,7,3.4,10.0,0.86,1.0144,0.16,2.1,14.6,False
20040705,4,2.3,10.0,0.78,1.0175,0.02,12.0,15.3,False
20040706,1,1.9,7.0,0.7,1.0222,0.0,12.7,15.6,True
20040707,3,5.0,14.0,0.72,1.0149,0.51,8.0,16.7,False
20040708,6,2.7,10.0,0.82,1.008,0.77,4.4,16.8,False
20040709,7,2.9,11.0,0.88,1.0077,0.71,2.6,15.0,False
20040710,4,3.5,11.0,0.71,1.0131,0.22,12.0,15.1,False
20040711,7,3.5,9.0,0.82,1.0099,0.06,2.9,14.1,False
20040712,8,3.1,10.0,0.82,1.0115,1.35,1.9,13.8,False
20040713,5,2.7,10.0,0.75,1.0164,0.04,10.3,14.2,False
20040714,8,4.0,12.0,0.87,1.0155,0.43,1.0,15.9,False
20040715,8,3.0,10.0,0.87,1.0146,0.0,0.0,17.8,True
20040716,7,2.5,9.0,0.88,1.0148,0.02,2.4,18.1,False
20040717,5,2.6,16.0,0.83,1.0125,1.99,8.4,19.6,False
20040718,7,2.0,7.0,0.9,1.0145,0.19,2.3,17.9,False
20040719,4,2.6,8.0,0.8,1.0179,0.0,6.5,17.0,True
20040720,5,2.0,7.0,0.88,1.0146,0.26,3.4,16.7,False
